"Date","DiscussionId","PageId","QuoteAuthor","QuoteId","QuoteText","ResponseAuthor","ResponseId","ResponseText","Subtopic","Time","Topic","postCounter"
"04-14-2010","14142",1,"None","None","None","simone","398224","Nato, what has primacy in your world? Property? Or people?","three-duties-government-1-protect-property-2-preserve-contracts","01:37 PM","government-debates","2"
"04-15-2010","14142",1,"None","None","None","simone","398349","Not the blessings of liberty? Not the securing of tranquility? Just property rights? Business contracts? What about people? What about happiness?","three-duties-government-1-protect-property-2-preserve-contracts","01:30 PM","government-debates","3"
