"Date","DiscussionId","PageId","QuoteAuthor","QuoteId","QuoteText","ResponseAuthor","ResponseId","ResponseText","Subtopic","Time","Topic","postCounter"
"04-14-2013","17119",13,"Easyrider","472320","Screw your pathetic assertion.","smiley","472321","Still no denial then. Interesting . . .","obama-supports-gay-marriage","05:51 PM","gay-rights-debates","181"
"04-14-2013","17119",13,"smiley","472321","Still no denial then. Interesting . . .","Easyrider","472322","An ant defecating in the weeds is interesting to you.","obama-supports-gay-marriage","07:54 PM","gay-rights-debates","182"
"04-14-2013","17119",13,"Easyrider","472322","An ant defecating in the weeds is interesting to you.","smiley","472325","Scientifically, it may be interesting. It depends how you look at it.","obama-supports-gay-marriage","09:38 PM","gay-rights-debates","183"
"04-14-2013","17119",13,"None","None","None","Easyrider","472326","'Gay' Couple Face Trial For Raping At Least 5 Of Their 9 Adopted Sons... &#39;Gay&#39; couple face trial for raping at least 5 of their 9 adopted sons... | RedFlagNews.com","obama-supports-gay-marriage","11:48 PM","gay-rights-debates","184"
"04-15-2013","17119",13,"Easyrider","472320","Screw your pathetic assertion.","Accipiter","472328","What do you hope to accomplish with your work here? Is it something you do to serve god in some way or is it just for your own personal enjoyment?","obama-supports-gay-marriage","03:56 AM","gay-rights-debates","185"
"04-15-2013","17119",13,"Easyrider","472326","'Gay' Couple Face Trial For Raping At Least 5 Of Their 9 Adopted Sons... 'Gay' couple face trial for raping at least 5 of their 9 adopted sons... | RedFlagNews.com","Accipiter","472329","It hasnt gone to trial yet you stupid A hole. Another curious thing is when I google it only conservative conspiracy theory web sights came up. Stupid people like you are now the minority, this was demonstrated by the last presidential election.","obama-supports-gay-marriage","04:17 AM","gay-rights-debates","186"
"04-15-2013","17119",13,"Accipiter","472329","It hasnt gone to trial yet you stupid A hole. Another curious thing is when I google it only conservative conspiracy theory web sights came up. Stupid people like you are now the minority, this was demonstrated by the last presidential election.","Easyrider","472334","Did I argue they were guilty yet, you worthless blood monkey? You're the mental midget who never made it to college, and probably never made it to a high school graduation. Grow up.","obama-supports-gay-marriage","09:23 AM","gay-rights-debates","187"
"04-16-2013","17119",13,"Easyrider","472334","Did I argue they were guilty yet, you worthless blood monkey? You're the mental midget who never made it to college, and probably never made it to a high school graduation. Grow up.","Accipiter","472357","Well whatever the case gay marriage is going to be legalized soon, there is nothing you impotent pious bigots can do about it and that brings me no end of delight. Jesus is fraud!","obama-supports-gay-marriage","03:12 AM","gay-rights-debates","188"
"04-16-2013","17119",13,"Accipiter","472357","Well whatever the case gay marriage is going to be legalized soon, there is nothing you impotent pious bigots can do about it and that brings me no end of delight. Jesus is fraud!","Easyrider","472360","You're full of cr*p and God's going to cast all you unrepentant Sodom and Gomorrah heathens into the Pit.","obama-supports-gay-marriage","08:38 AM","gay-rights-debates","189"
"04-16-2013","17119",13,"Easyrider","472360","You're full of cr*p and God's going to cast all you unrepentant Sodom and Gomorrah heathens into the Pit.","Accipiter","472361","Only stupid people believe that and always remember, you are the minority now. Jesus likes to have anal sex with little boys!","obama-supports-gay-marriage","09:00 AM","gay-rights-debates","190"
"04-17-2013","17119",13,"Accipiter","472361","Only stupid people believe that and always remember, you are the minority now. Jesus likes to have anal sex with little boys!","Easyrider","472392","You're an imbecile.","obama-supports-gay-marriage","08:06 AM","gay-rights-debates","191"
"04-17-2013","17119",13,"Easyrider","472392","You're an imbecile.","Accipiter","472418","You're a pedophile.","obama-supports-gay-marriage","02:59 PM","gay-rights-debates","192"
"04-17-2013","17119",13,"Accipiter","472418","You're a pedophile.","Easyrider","472436","You're a lying imbecile.","obama-supports-gay-marriage","07:15 PM","gay-rights-debates","193"
"04-17-2013","17119",13,"Easyrider","472436","You're a lying imbecile.","Accipiter","472437","You're a lying pedophile.","obama-supports-gay-marriage","07:43 PM","gay-rights-debates","194"
"04-18-2013","17119",13,"Accipiter","472437","You're a lying pedophile.","Easyrider","472455","You need to get that Tourette's Syndrome looked at. It's not working for you, monkey paws.","obama-supports-gay-marriage","03:59 AM","gay-rights-debates","195"
